26,"524,675","+7,439","12,660 ",+213,"416,797","+7,676","95,218","1,276","27,355",660,"4,293,672","223,857", ,Europe,37,"1,515",4
27,"481,945","+2,202","6,906 ",+32,"401,194","+2,571","73,845","2,914",42,"2,894,622","17,500", ,Asia,343,"23,952",57
28,"442,777","+1,392","8,670 ",+98,"408,786",+135,"25,321","1,401","4,017",79,"6,046,742","54,860", ,Asia,249,"12,713",18
29,"429,035","+5,981","12,867 ",+90,"344,200","+5,465","71,968",530,"11,324",340,"12,147,827","320,625", ,North America,88,"2,945",3
30,"423,179","+2,885","8,487 ",+89,"370,474","+13,932","44,218","2,486","1,900",38,"5,827,852","26,162", ,Asia,526,"26,248",38
31,"384,088","+2,900","6,370 ",+50,"337,719","+3,450","39,999",961,"10,352",172,"4,103,482","110,598", ,Africa,97,"5,825",9
32,"359,115",+193,"5,989 ",+12,"349,414",+246,"3,712",573,"10,245",171,"9,948,465","283,827", ,Asia,98,"5,853",4
33,"358,568","+4,262","5,593 ",+98,"279,900","73,075",462,"41,298",644,"2,918,875","336,178", ,Europe,24,"1,552",3
34,"348,285","+1,488","2,932 ",+8,"331,055",+867,"14,298",328,"37,867",319,"5,605,071","609,406","9,197,590 ",Asia,26,"3,137",2
35,"327,976","+2,905","5,122 ",+81,"252,428","+6,585","70,426",499,"32,207",503,"4,805,677","471,909", ,Europe,31,"1,988",2
36,"308,070","+2,377","4,002 ",+105,"262,314","+5,503","41,754",609,"34,120",443,"3,281,731","363,462", ,Europe,29,"2,256",3
37,"305,644","+7,445","7,329 ",+14,N/A,N/A,N/A,254,"30,181",724,"3,457,247","341,387", ,Europe,33,"1,382",3
38,"256,367","+2,219","6,120 ",+136,"75,281",+998,"174,966",656,"26,568",634,"2,158,818","223,725", ,Europe,38,"1,577",4
39,"247,131","+3,062","3,162 ",+46,"197,058","+5,025","46,911",403,"24,116",309,"2,731,879","266,584", ,Asia,41,"3,241",4
40,"243,377","+1,382","1,637 ",+23,"229,054","+1,621","12,686","8,288",56,"1,799,686","61,285", ,Asia,121,"17,939",16
41,"234,027","+7,818","2,062 ",+57,"31,536","200,429",289,"26,833",236,"1,936,157","221,993", ,Europe,37,"4,230",5
42,"198,752",+508,"13,794 ",+14,"174,188","10,770",351,"11,191",777,"674,131","37,957", ,South America,89,"1,288",26
43,"181,166","+1,936","3,241 ",+29,"155,870","+1,540","22,055",169,"41,700",746,"999,313","230,018", ,North America,24,"1,340",4
44,"178,837","+1,260",596 ,+2,"160,295",+584,"17,946","17,986",60,"17,649,380","1,775,077", ,Asia,56,"16,683",1
45,"169,649","+4,673","1,576 ",+36,"141,392","+3,893","26,681","42,564",395,"1,610,374","404,032", ,Asia,23,"2,529",2
46,"168,165","+3,980","5,156 ",+146,"69,028","+3,412","93,981",514,"24,283",745,"1,032,782","149,136", ,Europe,41,"1,343",7
47,"163,929","+1,862","2,382 ",+47,"138,994","+2,091","22,553",536,"1,298",19,"3,800,689","30,092", ,Asia,770,"53,024",33
48,"154,852","+2,613","2,298 ",+65,"130,869","+2,987","21,685",278,"37,824",561,"825,023","201,521", ,Europe,26,"1,782",5
49,"154,152","+4,387","1,713 ",+38,"93,411","+3,133","59,028","15,143",168,"1,865,512","183,263", ,Asia,66,"5,942",5
50,"150,602","+1,649","1,222 ",+7,"127,528","+1,444","21,852","15,940",129,"3,461,753","366,403", ,Europe,63,"7,732",3
51,"149,630",+492,"2,347 ",+1,"117,804",+402,"29,479",197,"13,733",215,"761,012","69,845", ,North America,73,"4,642",14
52,"147,430","+1,009","1,846 ",+21,"105,686","+2,831","39,898",230,"28,825",361,"419,572","82,034", ,North America,35,"2,771",12
53,"145,657",+97,"8,997 ",+2,"124,981",+182,"11,679",71,"12,404",766,"369,436","31,461", ,South America,81,"1,305",32
54,"144,900",+301,900 ,+3,"140,638",+297,"3,362",83,"33,711",209,"1,152,203","268,064", ,Asia,30,"4,776",4
55,"142,928",+584,"2,372 ",+28,"119,147","+1,498","21,409","48,194",800,"532,527","179,562", ,Asia,21,"1,250",6
56,"140,203",+117,239 ,"137,708",+214,"2,256",28,"49,933",85,"1,144,984","407,786","2,807,805 ",Asia,20,"11,748",2
57,"139,135","+1,039","1,136 ",+21,"93,100","+2,871","44,899",385,"20,425",167,"1,713,694","251,576", ,Asia,49,"5,996",4
58,"137,653",+670,"2,088 ","121,347",+548,"14,218",221,"7,293",111,"4,775,869","253,021", ,Asia,137,"9,040",4
59,"126,473",+799,"4,286 ",+12,"115,406",+709,"6,781",5,"7,003",237,"562,000","31,118", ,North America,143,"4,214",32
60,"125,325",+210,"1,454 ",+2,"116,720",+214,"7,151",72,"24,274",282,"571,472","110,687", ,Asia,41,"3,551",9
61,"119,281",+434,"6,813 ",+23,"103,913",+210,"8,555",46,"1,156",66,"1,000,000","9,692", ,Africa,865,"15,144",103
62,"119,232","+1,949","1,046 ",+28,"87,433","+2,583","30,753",270,"21,834",192,"1,148,771","210,366",  ,Europe,46,"5,221",5
63,"119,204","+1,709","2,460 ",+22,"102,565",+627,"14,179",288,"29,581",610,"488,184","121,144", ,Europe,34,"1,638",8
64,"118,045","+1,324","3,194 ",+102,"9,989","104,862",579,"11,350",307,"2,504,704","240,828", ,Europe,88,"3,256",4
65,"114,266",+531,"1,766 ",+11,"84,948","+2,145","27,552",312,983,15,"1,679,245","14,451", ,Africa,"1,017","65,798",69
66,"111,707",+684,"2,950 ",+4,"49,781",+325,"58,976",121,"11,200",296,"277,350","27,809", ,North America,89,"3,381",36
67,"105,445","+1,116","3,668 ",+72,"80,082","+2,284","21,695",277,"8,881",309,"490,874","41,344", ,Africa,113,"3,237",24
68,"105,384",+480,928 ,+4,"100,476",+494,"3,980",117,"3,711",33,"2,331,439","82,093", ,South America,269,"30,604",12
69,"101,739","+1,308","2,151 ",+19,"80,726","+1,486","18,862","1,864",39,"1,331,092","24,392", ,Asia,536,"25,370",41
70,"101,109","+1,351",867 ,+19,"75,257","+1,204","24,985",85,"19,622",168,"742,759","144,143", ,Asia,51,"5,943",7
71,"96,021","+1,077","3,081 ",+69,"60,219",+731,"32,721","29,349",942,"443,407","135,527", ,Europe,34,"1,062",7
72,"94,799","+2,150",901 ,+7,"73,052","+1,170","20,846",42,"16,341",155,"8,053,758","1,388,285", ,Europe,61,"6,439",1
73,"89,421",+698,"1,887 ",+15,"63,243",+640,"24,291",145,"12,470",263,"481,180","67,101", ,South America,80,"3,800",15
74,"89,416",+591,"2,539 ",+12,"58,146",+498,"28,731",46,"2,023",57, ,Africa,494,"17,407"
75,"89,100",+521,"1,545 ",+14,"69,839",+425,"17,716",71,"1,641",28,"938,936","17,296", ,Africa,609,"35,137",58
76,"88,294",+183,343 ,+2,"86,348",+133,"1,603",10,"51,126",199,"2,139,302","1,238,750", ,Asia,20,"5,035",1
77,"87,986",+889,"1,255 ",+12,"57,837",+457,"28,894","12,729",182,"466,435","67,479", ,Africa,79,"5,508",15
78,"87,936","+1,648","1,862 ",+66,"65,240","+1,241","20,834",193,"42,296",896,"563,795","271,177", ,Europe,24,"1,117",4
79,"77,428","+1,390",673 ,+36,"32,399","+1,950","44,356",161,"28,621",249,"1,343,964","496,799", ,Europe,35,"4,020",2
80,"75,690",+295,"1,301 ",+4,"67,873",+473,"6,516",106,"11,518",198,"530,035","80,659", ,Asia,87,"5,051",12
81,"75,306","+1,012",388 ,+4,"64,056","+1,750","10,862",126,"2,314",12,"2,827,083","86,859", ,Asia,432,"83,887",12
82,"74,682",+214,"2,097 ",+1,"23,364","49,221",31,"15,051",423,"2,051,136","413,366", ,Europe,66,"2,366",2
83,"74,206",+153,611 ,"71,482",+167,"2,113",179,"2,203",18,"1,377,915","40,910", ,Asia,454,"55,126",24
84,"70,195",+550,"1,182 ",+1,"65,110",+163,"3,903",10,337,6,"817,913","3,926", ,Africa,"2,968","176,275",255
85,"69,452","+1,120","1,977 ",+28,"45,621",+916,"21,854",138,"33,337",949,"352,735","169,313", ,Europe,30,"1,054",6
86,"58,285",+12,29 ,"58,176",+8,80,"9,928",5,"4,834,370","823,485", ,Asia,101,"202,435",1
87,"52,500",+226,326 ,+1,"51,319",+256,855,19,"1,674",10,"611,624","19,506", ,Africa,597,"96,182",51
88,"48,366",+230,"1,908 ",+6,"38,033",+49,"8,425",93,"1,230",49,"161,864","4,118", ,Asia,813,"20,603",243
89,"44,436",+753,936 ,+14,"22,527",+347,"20,973",35,"15,448",325,"204,104","70,958", ,Europe,65,"3,073",14
90,"40,551",+206,"1,168 ",+4,"36,951",+216,"2,432",65,"6,238",180,"569,774","87,649", ,North America,160,"5,566",11
91,"39,163",+460,361 ,+2,"27,414","11,388",34,"7,199",66,"2,400,288","441,235", ,Europe,139,"15,069",2
92,"39,153",+591,549 ,+6,"28,052",+401,"10,552",68,"62,336",874,"146,586","233,380", ,Europe,16,"1,144",4
93,"38,864",+388,369 ,+9,"29,792","8,703",43,"61,647",585,"1,446,528","2,294,499", ,Europe,16,"1,708",0
94,"38,746",+585,552 ,+3,"29,650",+349,"8,544",134,755,11,"3,221,325","62,808", ,Asia,"1,324","92,914",16
95,"29,378",+798,142 ,"21,258",+454,"7,978","1,369",7,"917,741","42,779", ,Asia,730,"151,077",23
96,"28,242",+361,424 ,"18,100","9,718",30,"5,094",76,"2,101,955","379,104", ,Europe,196,"13,077",3
97,"27,987",+15,908 ,"25,646",+4,"1,433","1,092",35,"10,228,773","399,096", ,Australia/Oceania,916,"28,227",3
98,"24,752",443 ,"23,344",965,52,922,17,"149,000","5,553", ,Africa,"1,084","60,570",180
99,"23,200",207 ,"9,374","13,619",500,4,"647,471","13,965", ,Africa,"1,998","223,979",72
100,"22,104",+584,288 ,+16,"1,866","19,950",42,"11,777",153,"685,663","365,324", ,Europe,85,"6,517",3
101,"21,513",+6,132 ,"21,161",+11,220,807,5,"226,594","8,499", ,Africa,"1,239","201,983",118
102,"20,084",+213,"1,307 ",+6,"11,344",+160,"7,433",453,30, ,Africa,"2,205","33,890"
103,"17,963",+32,364 ,"17,268",+57,331,965,20,"455,495","24,480", ,Africa,"1,036","51,117",41
104,"17,473",255 ,"16,927",291,16,624,9,"95,472","3,410", ,Africa,"1,602","109,802",293
105,"16,596",+43,340 ,"15,864",+58,392,11,980,20,"238,788","14,100", ,Africa,"1,020","49,809",71
106,"16,373",+47,136 ,"14,437",+8,"1,800",518,4,"239,810","7,581", ,Africa,"1,932","232,604",132
107,"15,729",+81,355 ,+1,"8,470",+117,"6,904",14,472,11,"171,247","5,141", ,Africa,"2,118","93,823",194
108,"15,507",+282,137 ,+3,"9,446",+437,"5,924",26,"11,686",103,"518,610","390,834", ,Europe,86,"9,686",3
109,"15,332",+225,86 ,+7,"4,842","10,404",25,"54,441",305,"26,355","93,582", ,Australia/Oceania,18,"3,275",11
110,"15,298",+79,153 ,+1,"14,004",+55,"1,141",9,"5,973",60,"167,361","65,350", ,Africa,167,"16,739",15
111,"13,750",+155,344 ,"12,059","1,347",152,4, ,Africa,"6,599","263,768"
112,"13,286",+419,68 ,+5,"2,057","11,161",20,"10,969",56,"639,047","527,599", ,Asia,91,"17,812",2
113,"13,264",79 ,"12,465",720,24,998,6,"79,810","6,007", ,Africa,"1,002","168,190",166
114,"13,248",+35,47 ,"12,487",+50,714,12,"24,321",86,"251,156","461,087", ,Asia,41,"11,589",2
115,"12,511",+42,88 ,+1,"11,926",+45,497,"1,299",9, ,Asia,770,"109,441"
116,"12,058",36 ,"9,400","2,622",1,"5,083",15,"455,040","191,812", ,Africa,197,"65,898",5
117,"11,513",+55,71 ,"9,995","1,447","38,118",235,"86,348","285,886", ,South America,26,"4,254",3
118,"11,271",+87,265 ,"7,292",+146,"3,714",11,"3,799",89,"121,072","40,808", ,North America,263,"11,196",25
119,"11,118",+20,109 ,"10,712",+36,297,23,"19,902",195,"106,093","189,912", ,Africa,50,"5,125",5
120,"10,912",+73,303 ,+9,"9,062",+90,"1,547",730,20,"187,667","12,546", ,Africa,"1,371","49,365",80
121,"10,699",+40,157 ,+2,"8,641",+144,"1,901",18,"24,202",355,"450,362","1,018,771", ,Europe,41,"2,816",1
122,"9,876",+197,197 ,+3,"7,904",+55,"1,775",30,"2,100",42,"106,996","22,752", ,Africa,476,"23,871",44
123,"9,399",233 ,"8,148","1,018",820,20,"34,734","3,030", ,North America,"1,220","49,200",330
124,"9,278",60 ,"9,132",86,6,"4,126",27,"315,464","140,297", ,Africa,242,"37,476",7
125,"8,982",+76,136 ,"8,047",+50,799,12,793,12,"1,197,963","105,794", ,North America,"1,261","83,261",9
126,"8,580",+90,458 ,+6,"4,059",+59,"4,063",485,26, ,Asia,"2,061","38,614"
127,"8,472",+45,151 ,+2,"2,242","6,079",7,"21,172",377,"78,966","197,339", ,North America,47,"2,650",5
128,"8,294",41 ,"7,729",524,8,"9,235",46,"48,859","54,401", ,Africa,108,"21,906",18
129,"8,013",+60,179 ,+3,"4,012",+69,"3,822",4,"19,994",447,"44,349","110,657", ,North America,50,"2,239",9
130,"7,806",+301,86 ,+3,"5,415",+175,"2,305",26,"2,244",25,"477,921","137,371", ,South America,446,"40,454",7
131,"7,579",163 ,"6,003","1,413",11,"19,192",413,"44,757","113,338", ,North America,52,"2,423",9
132,"7,127",+43,78 ,"6,367",+74,682,20,"92,175","1,009","173,151","2,239,408", ,Europe,11,991,0
133,"7,076",+100,112 ,"5,696",+70,"1,268",38,940,15,"4,382,709","582,514", ,Asia,"1,063","67,177",2
134,"6,782",+7,122 ,"5,996",+34,664,2,"4,839",87,"37,716","26,911", ,North America,207,"11,488",37
135,"6,563",+34,124 ,+1,"6,137",+43,302,11,"5,631",106,"63,144","54,180", ,Africa,178,"9,399",18
136,"6,237",+46,51 ,"5,715",+19,471,476,4,"650,668","49,701", ,Africa,"2,099","256,697",20
137,"6,051",186 ,+1,"5,482",+6,383,4,313,10,"76,759","3,968", ,Africa,"3,197","104,001",252
138,"5,887",+49,162 ,+1,"4,225","1,500",884,24, ,North America,"1,131","41,106"
139,"5,774",94 ,"4,988",692,"1,035",17, ,Africa,966,"59,330"
140,"5,714",+6,61 ,"5,597",+1,56,"5,747",61,"94,015","94,554", ,Africa,174,"16,300",11
141,"5,700",+3,154 ,"4,870",+91,676,4,"7,231",195,"32,397","41,101", ,South America,138,"5,118",24
142,"5,520",41 ,98,"5,381",9,"14,715",109,"65,748","175,264", ,North America,68,"9,150",6
143,"5,506",+10,28 ,+1,"5,292",+20,186,3,"16,089",82,"401,246","1,172,480", ,Europe,62,"12,222",1
144,"5,442",+152,180 ,+5,"3,416",+39,"1,846",265,9,"108,259","5,280", ,Africa,"3,768","113,905",189
145,"5,326",+1,117 ,"5,217",+3,-8,2,"9,043",199,"22,311","37,883", ,South America,111,"5,034",26
146,"5,181",49 ,"2,964","2,168",4,"18,794",178,"25,231","91,525", ,Africa,53,"5,626",11
147,"5,166",85 ,"5,036",45,"3,631",60,"71,619","50,336", ,Africa,275,"16,739",20
148,"4,984",+18,45 ,"4,827",+26,112,4,"46,594",421,"53,643","501,496", ,North America,21,"2,377",2
149,"4,927",+5,63 ,"1,924","2,940",2,"1,012",13,"32,711","6,722", ,Africa,988,"77,245",149
150,"4,579",121 ,"3,529",929,285,8, ,Africa,"3,513","132,934"
151,"4,126",+19,60 ,"3,874",+6,192,1,59,0.9,"977,854","13,994", ,Asia,"16,936","1,164,626",71
152,"3,776",+6,123 ,"3,631",+16,22,1,"1,544",50,"26,604","10,876", ,Africa,648,"19,886",92
153,"3,469",+154,69 ,+1,"2,742",+21,658,164,3, ,Africa,"6,097","306,541"
154,"3,246",+72,8 ,"1,386",+34,"1,852",17,"19,746",49,"26,109","158,824", ,North America,51,"20,549",6
155,"3,181",62 ,"3,003",+26,116,1,283,6,"62,494","5,554", ,Africa,"3,537","181,474",180
156,"3,132",+21,65 ,"2,691",+14,376,375,8,"156,333","18,693", ,Africa,"2,670","128,662",53
157,"3,073",44 ,"2,922",107,251,4,"353,070","28,797", ,Africa,"3,990","278,654",35
158,"2,444",44 ,"2,337",63,5,"1,229",22,"33,033","16,614", ,Africa,814,"45,187",60
159,"2,428",74 ,"1,846",508,302,9, ,Africa,"3,315","108,752"
160,"2,150",44 ,"1,278",828,"1,000",20,"26,557","12,354", ,Africa,"1,000","48,858",81
161,"2,085",+6,25 ,"2,006",+8,54,417,5,"1,315,201","262,930","5,002,100 ",Australia/Oceania,"2,399","200,084",4
162,"2,078",606 ,"1,382",90,23,69,20,"17,404",578, ,Asia,"14,491","49,689","1,730"
163,"1,987",+93,79 ,+1,"1,239",669,9,81,3,"47,907","1,949", ,Africa,"12,372","311,171",513
164,"1,800",48 ,"1,438",314,8,"52,999","1,413","19,281","567,706", ,Europe,19,708,2
165,"1,748",+72,48 ,"1,088",612,10,"10,013",275,"199,491","1,142,763", ,Europe,100,"3,637",1
166,"1,729",+1,102 ,"1,573",+2,54,104,6, ,Africa,"9,618","163,035"
167,"1,676",83 ,"1,358",235,2,328,16,"35,957","7,038", ,Africa,"3,049","61,558",142
168,"1,404",+7,19 ,"1,235",150,21,"36,777",498,"15,544","407,167", ,Europe,27,"2,009",2
169,"1,377",+10,35 ,"1,224",118,14,0.4,"1,339,465","13,707", ,Asia,"70,969","2,792,122",73
170,"1,155",+14,26 ,"1,030",+13,99,4,"26,804",603,"8,306","192,759", ,North America,37,"1,657",5
171,"1,058",+3,5 ,"1,004",+14,49,1,"31,407",148,"97,626","2,898,032", ,Europe,32,"6,737",0
172,"1,005",+3,17  ,944,+4,44,"4,549",77,"7,498","33,937", ,Africa,220,"12,996",29
173,888,+1, ,384,504,1,269,"321,357","97,340", ,Asia,"3,718",10
174,801,+84,12 ,675,+34,114,7,"20,563",308,"7,838","201,212", ,North America,49,"3,246",5
175,756,6 ,740,10,1,"19,411",154,"9,247","237,425", ,North America,52,"6,491",4
176,718,+2,7 ,582,+8,129,30,0.3,"112,939","4,738", ,Asia,"33,198","3,405,125",211
177,716,+18,1 ,630,85,59,0.08,"67,818","5,631", ,Africa,"16,821","12,043,691",178
178,712,13 ,699,0, 
179,684,+13,7 ,601,+4,76,76,0.8,"32,221","3,572", ,Australia/Oceania,"13,189","1,288,711",280
180,649, ,517,132,182,"22,647","6,347", ,Africa,"5,498",158
181,648,+7,3 ,580,+3,65,4,"16,461",76,"51,953","1,319,776", ,Europe,61,"13,122",1
182,617,+1,7 ,605,+5,5,703,8, ,Africa,"1,422","125,381"
183,515,+4,10 ,478,27,405,8,"289,552","227,509", ,Africa,"2,471","127,270",4
184,514,+4, ,502,+1,12,"10,502","172,325","3,520,789", ,Europe,95,0
185,509,21 ,183,305,7,8,0.3, ,Africa,"118,801","2,879,514"
186,432,+2, ,390,+2,42,557,"210,037","270,896", ,Asia,"1,795",4
187,370,25 ,344,1,"4,341",293,"19,138","224,540", ,Europe,230,"3,409",4
188,350,+2, ,307,+1,43,21,"242,754","14,432", ,Asia,"48,058",69
189,330,+24,9 ,223,+1,98,1,"5,308",145,"114,257","1,837,638", ,North America,188,"6,908",1
190,291,+1,2 ,265,+3,24,1,"4,405",30,"54,863","830,490", ,North America,227,"33,031",1
191,289,+2,7 ,263,+3,19,1,"1,005",24,"50,369","175,178", ,North America,995,"41,076",6
192,270,2 ,169,+4,99,"1,467",11,"16,900","91,849", ,North America,681,"91,999",11
193,184, ,168,16,"1,866","5,200","52,730", ,Africa,536,19
194,169,+5,3 ,159,+1,7,"6,419",114,"3,851","146,259", ,North America,156,"8,777",7
195,162,+15,1 ,127,+22,34,"16,380",101,"5,315","537,412", ,North America,61,"9,890",2
196,152,+1,3 ,147,2,346,7,"77,829","177,157", ,Asia,"2,890","146,441",6
197,146,4 ,134,8,2,"1,485",41,"4,927","50,129", ,North America,673,"24,572",20
198,87, ,80,7,783,"10,947","98,536", ,North America,"1,277",10
199,85, ,72,13,"1,179","5,655","78,471", ,North America,848,13
200,73,+1,1 ,71,1,"2,408",33,"6,431","212,104", ,North America,415,"30,320",5
201,46, ,46,0,70,"4,238","6,488", ,Asia,"14,200",154
202,44,2 ,35,+2,7,49,2,"17,576","19,544", ,Australia/Oceania,"20,439","449,655",51
203,43, ,41,2,381,"6,252","55,449", ,North America,"2,622",18
204,41, ,28,+2,13,6,"82,824","11,312", ,Asia,"178,581",88
205,36,+1, ,32,4,126,"18,012","62,824", ,Australia/Oceania,"7,964",16
206,31, ,30,1,23,"14,932","11,232", ,Asia,"42,884",89
207,27, ,15,12,"33,666", ,Europe,30
208,25, ,21,4,468,"4,325","81,046", ,North America,"2,135",12
209,19,+1, ,18,1,334,"13,742","241,877", ,North America,"2,990",4
210,17, ,15,2,"4,824","4,454","1,263,905", ,South America,207,1
211,17, ,5,12,24,"4,500","6,482", ,Australia/Oceania,"40,835",154
212,14, ,14,0,"2,422","2,882","498,530", ,North America,413,2
213,13,1 ,12,0,"2,604",200,626,"125,376", ,North America,384,"4,993",8
214,10,1 ,8,1,17,2, ,Africa,"60,371","603,713"
215,10,+1, ,3,7,664,"2,651","176,006", ,North America,"1,506",6
216,9,2 ,7,0, 
217,4, ,4,0,67, ,Australia/Oceania,"14,842"
218,3, ,1,2,269,"1,149","103,049", ,Australia/Oceania,"3,717",10
219,2, ,2,0,10, ,Australia/Oceania,"99,498"
220,1, ,1,0,3, ,Australia/Oceania,"310,264"
"17,732,207","+118,072","304,755","+1,642","15,661,103","+106,378","1,766,349","28,168",Asia, 
"18,047,775","+229,139","433,813","+3,505","10,945,348","+125,146","6,668,614","31,550",North America,  
"11,640,175","+64,010","334,466","+1,212","10,375,862","+74,033","929,847","16,790",South America, 
"18,798,358","+179,402","433,899","+5,273","8,498,307","+140,293","9,866,152","27,306",Europe, 
"2,300,581","+13,259","54,617",+408,"1,965,582","+18,053","280,382","2,528",Africa, 
"46,195",+260,"1,028",+7,"33,175",+18,"11,992",25,Australia/Oceania, 
721,15,706,0,0, 
"68,566,012","+604,142","1,562,593","+12,047","47,480,083","+463,921","19,523,336","106,367","8,796.4",200.5,All,"
"
